,0
0,0.14919152996630086
1,-0.8216366673858636
2,-0.8216366673858636
3,-2.136736789163734
4,-2.136736789163734
5,-3.473163325825624
6,-3.473163325825624
7,-3.473163325825624
8,-3.473163325825624
9,-3.473163325825624
10,-6.029730332026193
11,-6.029730332026193
12,-6.029730332026193
13,-6.029730332026193
14,-6.029730332026193
15,-6.029730332026193
16,-6.029730332026193
17,-6.029730332026193
18,-6.029730332026193
19,-6.029730332026193
20,-6.029730332026193
21,-6.029730332026193
22,-6.029730332026193
23,-6.029730332026193
24,-6.029730332026193
25,-6.029730332026193
26,-6.029730332026193
27,-6.029730332026193
28,-6.029730332026193
29,-9.575274441143725
30,-9.575274441143725
31,-9.575274441143725
32,-9.575274441143725
33,-9.575274441143725
34,-9.575274441143725
35,-9.575274441143725
36,-9.575274441143725
37,-9.575274441143725
38,-9.575274441143725
39,-9.575274441143725
40,-9.575274441143725
41,-9.575274441143725
42,-9.575274441143725
43,-9.575274441143725
44,-9.575274441143725
45,-9.575274441143725
46,-9.575274441143725
47,-9.575274441143725
48,-9.575274441143725
49,-9.575274441143725
50,-9.575274441143725
51,-9.575274441143725
52,-9.575274441143725
53,-9.575274441143725
54,-9.575274441143725
55,-9.575274441143725
56,-9.575274441143725
57,-9.575274441143725
58,-9.575274441143725
59,-9.575274441143725
60,-9.575274441143725
61,-9.575274441143725
62,-9.575274441143725
63,-9.575274441143725
64,-9.575274441143725
65,-9.575274441143725
66,-9.575274441143725
67,-9.575274441143725
68,-9.575274441143725
69,-9.575274441143725
70,-9.575274441143725
71,-9.575274441143725
72,-9.575274441143725
73,-9.575274441143725
74,-9.575274441143725
75,-9.575274441143725
76,-9.575274441143725
77,-9.575274441143725
78,-9.575274441143725
79,-9.575274441143725
80,-9.575274441143725
81,-9.575274441143725
82,-9.575274441143725
83,-9.575274441143725
84,-9.575274441143725
85,-9.575274441143725
86,-9.575274441143725
87,-9.575274441143725
88,-9.575274441143725
89,-9.575274441143725
90,-9.575274441143725
91,-9.575274441143725
92,-9.575274441143725
93,-9.575274441143725
94,-9.575274441143725
95,-9.575274441143725
96,-9.575274441143725
97,-9.575274441143725
98,-9.575274441143725
99,-9.575274441143725
100,-9.575274441143725
101,-9.575274441143725
102,-9.575274441143725
103,-9.575274441143725
104,-9.575274441143725
105,-9.575274441143725
106,-9.575274441143725
107,-9.575274441143725
108,-9.575274441143725
109,-9.575274441143725
110,-9.575274441143725
111,-9.575274441143725
112,-9.575274441143725
113,-9.575274441143725
114,-9.575274441143725
115,-9.575274441143725
116,-9.575274441143725
117,-9.575274441143725
118,-9.575274441143725
119,-9.575274441143725
120,-9.575274441143725
121,-9.575274441143725
122,-9.575274441143725
123,-9.575274441143725
124,-9.575274441143725
125,-9.575274441143725
126,-9.575274441143725
127,-9.575274441143725
128,-9.575274441143725
129,-9.575274441143725
130,-9.575274441143725
131,-9.575274441143725
132,-9.575274441143725
133,-9.575274441143725
134,-9.575274441143725
135,-9.575274441143725
136,-9.575274441143725
137,-9.575274441143725
138,-9.575274441143725
139,-9.575274441143725
140,-9.575274441143725
141,-9.575274441143725
142,-9.575274441143725
143,-9.575274441143725
144,-9.575274441143725
145,-9.58539003689108
146,-9.58539003689108
147,-9.58539003689108
148,-9.58539003689108
149,-9.58539003689108
150,-9.58539003689108
151,-9.58539003689108
152,-9.58539003689108
153,-9.58539003689108
154,-9.58539003689108
