,0
124,-13.556852651152685
125,-13.556852651152685
126,-13.556852651152685
127,-13.556852651152685
128,-13.556852651152685
129,-13.556852651152685
130,-13.556852651152685
131,-13.556852651152685
132,-13.556852651152685
133,-13.556852651152685
134,-13.556852651152685
135,-13.556852651152685
136,-13.556852651152685
137,-13.556852651152685
138,-13.556852651152685
139,-13.556852651152685
140,-13.556852651152685
141,-13.556852651152685
142,-13.556852651152685
143,-13.556852651152685
144,-13.556852651152685
145,-13.556852651152685
146,-13.556852651152685
147,-13.556852651152685
148,-13.556852651152685
149,-13.556852651152685
150,-13.556852651152685
151,-13.556852651152685
152,-13.556852651152685
153,-16.18205547007111
154,-16.18205547007111
155,-16.18205547007111
156,-16.18205547007111
157,-16.18205547007111
158,-16.18205547007111
159,-16.18205547007111
160,-16.18205547007111
161,-16.18205547007111
162,-16.18205547007111
163,-16.18205547007111
164,-16.18205547007111
165,-16.18205547007111
166,-16.18205547007111
167,-16.18205547007111
168,-16.18205547007111
169,-16.18205547007111
170,-16.18205547007111
171,-16.18205547007111
172,-16.18205547007111
173,-16.18205547007111
174,-16.18205547007111
175,-16.18205547007111
176,-16.18205547007111
177,-16.18205547007111
178,-16.18205547007111
179,-16.18205547007111
180,-16.18205547007111
181,-16.18205547007111
182,-16.18205547007111
183,-16.18205547007111
184,-16.18205547007111
185,-16.18205547007111
186,-16.18205547007111
187,-16.18205547007111
188,-16.18205547007111
189,-16.18205547007111
190,-16.18205547007111
191,-16.18205547007111
192,-16.18205547007111
193,-16.18205547007111
194,-16.18205547007111
195,-16.18205547007111
196,-16.18205547007111
197,-16.18205547007111
198,-16.18205547007111
199,-16.18205547007111
200,-16.18205547007111
201,-16.18205547007111
202,-16.18205547007111
203,-16.18205547007111
204,-16.18205547007111
205,-16.18205547007111
206,-16.18205547007111
207,-16.18205547007111
208,-16.18205547007111
209,-16.18205547007111
210,-16.18205547007111
211,-16.18205547007111
212,-16.18205547007111
213,-16.18205547007111
214,-16.18205547007111
215,-16.18205547007111
216,-16.18205547007111
217,-16.18205547007111
218,-16.18205547007111
219,-16.18205547007111
220,-16.18205547007111
221,-16.18205547007111
222,-16.18205547007111
223,-16.18205547007111
224,-16.18205547007111
225,-16.18205547007111
226,-16.18205547007111
227,-16.18205547007111
228,-16.18205547007111
229,-16.18205547007111
230,-16.18205547007111
231,-16.18205547007111
232,-16.18205547007111
233,-16.18205547007111
234,-16.18205547007111
235,-16.18205547007111
236,-16.18205547007111
237,-16.18205547007111
238,-16.18205547007111
239,-16.18205547007111
240,-16.18205547007111
241,-16.18205547007111
242,-16.18205547007111
243,-16.18205547007111
244,-16.18205547007111
245,-16.18205547007111
246,-16.18205547007111
247,-16.18205547007111
248,-16.18205547007111
249,-16.18205547007111
250,-16.18205547007111
251,-16.18205547007111
252,-16.18205547007111
253,-16.18205547007111
254,-16.18205547007111
255,-16.18205547007111
256,-16.18205547007111
257,-16.18205547007111
258,-16.18205547007111
259,-16.18205547007111
260,-16.18205547007111
261,-16.18205547007111
262,-16.18205547007111
263,-16.18205547007111
264,-16.18205547007111
265,-16.18205547007111
266,-16.18205547007111
267,-16.18205547007111
268,-16.18205547007111
269,-16.18205547007111
270,-16.18205547007111
271,-16.18205547007111
272,-16.18205547007111
273,-16.18205547007111
274,-16.18205547007111
275,-16.18205547007111
276,-16.18205547007111
277,-16.18205547007111
278,-16.18205547007111
279,-16.18205547007111
280,-16.18205547007111
281,-16.18205547007111
282,-16.18205547007111
283,-16.18205547007111
284,-16.18205547007111
285,-16.18205547007111
286,-16.18205547007111
287,-16.18205547007111
288,-16.18205547007111
289,-16.18205547007111
290,-16.18205547007111
291,-16.18205547007111
292,-16.18205547007111
293,-16.18205547007111
294,-16.18205547007111
295,-16.18205547007111
296,-16.18205547007111
297,-16.18205547007111
298,-16.18205547007111
299,-16.18205547007111
300,-16.18205547007111
301,-16.18205547007111
302,-16.18205547007111
303,-16.18205547007111
304,-16.18205547007111
305,-16.18205547007111
306,-16.18205547007111
307,-16.18205547007111
308,-16.18205547007111
309,-16.18205547007111
310,-16.18205547007111
311,-16.18205547007111
312,-16.18205547007111
313,-16.18205547007111
314,-16.18205547007111
315,-16.18205547007111
316,-16.18205547007111
317,-16.18205547007111
318,-16.18205547007111
319,-16.18205547007111
320,-16.18205547007111
321,-16.18205547007111
322,-16.18205547007111
323,-16.18205547007111
324,-16.18205547007111
325,-16.18205547007111
326,-16.18205547007111
327,-16.18205547007111
328,-16.18205547007111
329,-16.18205547007111
330,-16.18205547007111
331,-16.18205547007111
332,-16.18205547007111
333,-16.18205547007111
334,-16.18205547007111
335,-16.18205547007111
336,-16.18205547007111
337,-16.18205547007111
338,-16.18205547007111
339,-16.18205547007111
340,-16.18205547007111
341,-16.18205547007111
342,-16.18205547007111
343,-16.18205547007111
344,-16.18205547007111
345,-16.18205547007111
346,-16.18205547007111
347,-16.18205547007111
348,-16.18205547007111
349,-16.18205547007111
350,-16.18205547007111
351,-16.18205547007111
352,-16.18205547007111
353,-16.18205547007111
354,-16.18205547007111
355,-16.18205547007111
356,-16.18205547007111
357,-16.18205547007111
358,-16.18205547007111
359,-16.18205547007111
360,-16.18205547007111
361,-16.18205547007111
362,-16.18205547007111
363,-16.18205547007111
364,-16.18205547007111
365,-16.18205547007111
366,-16.18205547007111
367,-16.18205547007111
368,-16.18205547007111
369,-16.18205547007111
370,-16.18205547007111
371,-16.18205547007111
372,-16.18205547007111
373,-16.18205547007111
374,-16.18205547007111
375,-16.18205547007111
376,-16.18205547007111
377,-16.18205547007111
378,-16.18205547007111
379,-16.18205547007111
380,-16.18205547007111
381,-16.18205547007111
382,-16.18205547007111
383,-16.18205547007111
384,-16.18205547007111
385,-16.18205547007111
386,-16.18205547007111
387,-16.18205547007111
388,-16.18205547007111
389,-16.18205547007111
390,-16.18205547007111
391,-16.18205547007111
392,-16.18205547007111
393,-16.18205547007111
394,-16.18205547007111
395,-16.18205547007111
396,-16.18205547007111
397,-16.18205547007111
398,-16.18205547007111
399,-16.18205547007111
400,-16.18205547007111
401,-16.18205547007111
402,-16.18205547007111
403,-16.18205547007111
404,-16.18205547007111
405,-16.18205547007111
406,-16.18205547007111
407,-16.18205547007111
408,-16.18205547007111
409,-16.18205547007111
410,-16.18205547007111
411,-16.18205547007111
412,-16.18205547007111
413,-16.18205547007111
414,-16.18205547007111
415,-16.18205547007111
416,-16.18205547007111
417,-16.18205547007111
418,-16.18205547007111
419,-16.18205547007111
420,-16.18205547007111
421,-16.18205547007111
422,-16.18205547007111
423,-16.18205547007111
424,-16.18205547007111
425,-16.18205547007111
426,-16.18205547007111
427,-16.18205547007111
428,-16.18205547007111
429,-16.18205547007111
430,-16.18205547007111
431,-16.18205547007111
432,-16.18205547007111
433,-16.18205547007111
434,-16.18205547007111
435,-16.18205547007111
436,-16.18205547007111
437,-16.18205547007111
438,-16.18205547007111
439,-16.18205547007111
440,-16.18205547007111
441,-16.18205547007111
442,-16.18205547007111
443,-16.18205547007111
444,-16.18205547007111
445,-16.18205547007111
446,-16.18205547007111
447,-16.18205547007111
448,-16.18205547007111
449,-16.18205547007111
450,-16.18205547007111
451,-16.18205547007111
452,-16.18205547007111
453,-16.18205547007111
454,-16.18205547007111
455,-16.18205547007111
456,-16.18205547007111
457,-16.18205547007111
458,-16.18205547007111
459,-16.18205547007111
460,-16.18205547007111
461,-16.18205547007111
462,-16.18205547007111
463,-16.18205547007111
464,-16.18205547007111
465,-16.18205547007111
466,-16.18205547007111
467,-16.18205547007111
468,-16.18205547007111
469,-16.18205547007111
470,-16.18205547007111
471,-16.18205547007111
472,-16.18205547007111
473,-16.18205547007111
474,-16.18205547007111
475,-16.18205547007111
476,-16.18205547007111
477,-16.18205547007111
478,-16.18205547007111
479,-16.18205547007111
480,-16.18205547007111
481,-16.18205547007111
482,-16.18205547007111
483,-16.18205547007111
484,-16.18205547007111
485,-16.18205547007111
486,-16.18205547007111
487,-16.18205547007111
488,-16.18205547007111
489,-16.18205547007111
490,-16.18205547007111
491,-16.18205547007111
492,-16.18205547007111
493,-16.18205547007111
494,-16.18205547007111
495,-16.18205547007111
496,-16.18205547007111
497,-16.18205547007111
498,-16.18205547007111
499,-16.18205547007111
