,0
204,-6.686388093850488
205,-6.686388093850488
206,-6.686388093850488
207,-6.686388093850488
208,-6.686388093850488
209,-6.686388093850488
210,-6.686388093850488
211,-6.686388093850488
212,-6.686388093850488
213,-6.686388093850488
214,-6.686388093850488
215,-6.686388093850488
216,-6.686388093850488
217,-6.686388093850488
218,-6.686388093850488
219,-6.686388093850488
220,-6.686388093850488
221,-6.686388093850488
222,-6.686388093850488
223,-6.686388093850488
224,-6.686388093850488
225,-6.686388093850488
226,-6.686388093850488
227,-6.686388093850488
228,-6.686388093850488
229,-6.686388093850488
230,-6.686388093850488
231,-6.686388093850488
232,-6.686388093850488
233,-6.686388093850488
234,-6.686388093850488
235,-6.686388093850488
236,-6.686388093850488
237,-6.686388093850488
238,-6.686388093850488
239,-6.686388093850488
240,-6.686388093850488
241,-6.686388093850488
242,-6.686388093850488
243,-6.686388093850488
244,-6.686388093850488
245,-6.686388093850488
246,-6.686388093850488
247,-6.686388093850488
248,-6.686388093850488
249,-6.686388093850488
250,-6.686388093850488
251,-6.686388093850488
252,-6.686388093850488
253,-6.686388093850488
254,-6.686388093850488
255,-6.686388093850488
256,-6.686388093850488
257,-6.686388093850488
258,-6.686388093850488
259,-6.686388093850488
260,-6.686388093850488
261,-6.686388093850488
262,-6.99692055169916
263,-6.99692055169916
264,-6.99692055169916
265,-6.99692055169916
266,-6.99692055169916
267,-6.99692055169916
268,-6.99692055169916
269,-6.99692055169916
270,-6.99692055169916
271,-6.99692055169916
272,-6.99692055169916
273,-6.99692055169916
274,-6.99692055169916
275,-6.99692055169916
276,-6.99692055169916
277,-6.99692055169916
278,-6.99692055169916
279,-6.99692055169916
280,-6.99692055169916
281,-6.99692055169916
282,-6.99692055169916
283,-6.99692055169916
284,-6.99692055169916
285,-6.99692055169916
286,-6.99692055169916
287,-6.99692055169916
288,-6.99692055169916
289,-6.99692055169916
290,-6.99692055169916
291,-6.99692055169916
292,-6.99692055169916
293,-6.99692055169916
294,-6.99692055169916
295,-6.99692055169916
296,-6.99692055169916
297,-6.99692055169916
298,-6.99692055169916
299,-6.99692055169916
300,-6.99692055169916
301,-6.99692055169916
302,-6.99692055169916
303,-6.99692055169916
304,-6.99692055169916
305,-6.99692055169916
306,-6.99692055169916
307,-6.99692055169916
308,-6.99692055169916
309,-6.99692055169916
310,-6.99692055169916
311,-6.99692055169916
312,-6.99692055169916
313,-6.99692055169916
314,-6.99692055169916
315,-6.99692055169916
316,-6.99692055169916
317,-6.99692055169916
318,-6.99692055169916
319,-6.99692055169916
320,-6.99692055169916
321,-6.99692055169916
322,-6.99692055169916
323,-6.99692055169916
324,-6.99692055169916
325,-6.99692055169916
326,-6.99692055169916
327,-6.99692055169916
328,-6.99692055169916
329,-6.99692055169916
330,-6.99692055169916
331,-6.99692055169916
332,-6.99692055169916
333,-6.99692055169916
334,-6.99692055169916
335,-6.99692055169916
336,-6.99692055169916
337,-6.99692055169916
338,-6.99692055169916
339,-6.99692055169916
340,-6.99692055169916
341,-6.99692055169916
342,-6.99692055169916
343,-6.99692055169916
344,-6.99692055169916
345,-6.99692055169916
346,-6.99692055169916
347,-6.99692055169916
348,-6.99692055169916
349,-6.99692055169916
350,-6.99692055169916
351,-6.99692055169916
352,-6.99692055169916
353,-6.99692055169916
354,-6.99692055169916
355,-6.99692055169916
356,-6.99692055169916
357,-6.99692055169916
358,-6.99692055169916
359,-6.99692055169916
360,-6.99692055169916
361,-6.99692055169916
362,-6.99692055169916
363,-6.99692055169916
364,-6.99692055169916
365,-6.99692055169916
366,-6.99692055169916
367,-6.99692055169916
368,-6.99692055169916
369,-6.99692055169916
370,-6.99692055169916
371,-6.99692055169916
372,-6.99692055169916
373,-6.99692055169916
374,-6.99692055169916
375,-6.99692055169916
376,-6.99692055169916
377,-6.99692055169916
378,-6.99692055169916
379,-6.99692055169916
380,-6.99692055169916
381,-6.99692055169916
382,-6.99692055169916
383,-6.99692055169916
384,-6.99692055169916
385,-6.99692055169916
386,-6.99692055169916
387,-6.99692055169916
388,-6.99692055169916
389,-6.99692055169916
390,-6.99692055169916
391,-6.99692055169916
392,-6.99692055169916
393,-6.99692055169916
394,-6.99692055169916
395,-6.99692055169916
396,-6.99692055169916
397,-6.99692055169916
398,-6.99692055169916
399,-6.99692055169916
400,-6.99692055169916
401,-6.99692055169916
402,-6.99692055169916
403,-6.99692055169916
404,-6.99692055169916
405,-6.99692055169916
406,-6.99692055169916
407,-6.99692055169916
408,-6.99692055169916
409,-6.99692055169916
410,-6.99692055169916
411,-6.99692055169916
412,-6.99692055169916
413,-6.99692055169916
414,-6.99692055169916
415,-6.99692055169916
416,-6.99692055169916
417,-6.99692055169916
418,-6.99692055169916
419,-6.99692055169916
420,-6.99692055169916
421,-6.99692055169916
422,-6.99692055169916
423,-6.99692055169916
424,-6.99692055169916
425,-6.99692055169916
426,-6.99692055169916
427,-6.99692055169916
428,-6.99692055169916
429,-6.99692055169916
430,-6.99692055169916
431,-6.99692055169916
432,-6.99692055169916
433,-6.99692055169916
434,-6.99692055169916
435,-6.99692055169916
436,-6.99692055169916
437,-6.99692055169916
438,-6.99692055169916
439,-6.99692055169916
440,-6.99692055169916
441,-6.99692055169916
442,-6.99692055169916
443,-6.99692055169916
444,-6.99692055169916
445,-6.99692055169916
446,-6.99692055169916
447,-6.99692055169916
448,-6.99692055169916
449,-6.99692055169916
450,-6.99692055169916
451,-6.99692055169916
452,-6.99692055169916
453,-6.99692055169916
454,-6.99692055169916
455,-6.99692055169916
456,-6.99692055169916
457,-6.99692055169916
458,-6.99692055169916
459,-6.99692055169916
460,-6.99692055169916
461,-6.99692055169916
462,-6.99692055169916
463,-6.99692055169916
464,-6.99692055169916
465,-6.99692055169916
466,-6.99692055169916
467,-6.99692055169916
468,-6.99692055169916
469,-6.99692055169916
470,-6.99692055169916
471,-6.99692055169916
472,-6.99692055169916
473,-6.99692055169916
474,-6.99692055169916
475,-6.99692055169916
476,-6.99692055169916
477,-6.99692055169916
478,-6.99692055169916
479,-6.99692055169916
480,-6.99692055169916
481,-6.99692055169916
482,-6.99692055169916
483,-6.99692055169916
484,-6.99692055169916
485,-6.99692055169916
486,-6.99692055169916
487,-6.99692055169916
488,-6.99692055169916
489,-6.99692055169916
490,-6.99692055169916
491,-6.99692055169916
492,-6.99692055169916
493,-6.99692055169916
494,-6.99692055169916
495,-6.99692055169916
496,-6.99692055169916
497,-6.99692055169916
498,-6.99692055169916
499,-6.99692055169916
